run_id,status,rqvae_seed,checkpoint_tag,rqvae_epoch,gpt2_seed,tiebreak,vocab_size,sid_token_levels,sid_max_dupe_with_disambig,unique_sids,collapsed,best_epoch,gpt2_best_val_loss,epochs_done,train_time_min,checkpoint_path_recsys,run_dir,val_Recall@1,val_Recall@5,val_Recall@10,val_Recall@20,val_NDCG@1,val_NDCG@5,val_NDCG@10,val_NDCG@20,val_n_users,test_Recall@1,test_Recall@5,test_Recall@10,test_Recall@20,test_NDCG@1,test_NDCG@5,test_NDCG@10,test_NDCG@20,test_n_users,source_dir,error,rqvae_seed_sid,sid_epoch,checkpoint_path_sid,rqvae_train_loss,rqvae_val_loss,rqvae_best_val_loss,rqvae_best_epoch,n_layers,codebook_size,payload_tag,payload_epoch,rq_train_loss,rq_train_r_loss,rq_train_q_loss,rq_train_con_loss,rq_train_entropy_l0,rq_train_entropy_l1,rq_train_entropy_l2,rq_train_entropy_l3,rq_train_entropy_mean,rq_train_entropy_std,rq_train_entropy_min,rq_train_entropy_max,rq_train_entropy_sum,rq_train_sids_num_l0,rq_train_sids_num_l1,rq_train_sids_num_l2,rq_train_sids_num_l3,rq_train_sids_num_mean,rq_train_sids_num_std,rq_train_sids_num_min,rq_train_sids_num_max,rq_train_sids_num_sum,rq_val_loss,rq_val_r_loss,rq_val_q_loss,rq_val_con_loss,rq_val_entropy_l0,rq_val_entropy_l1,rq_val_entropy_l2,rq_val_entropy_l3,rq_val_entropy_mean,rq_val_entropy_std,rq_val_entropy_min,rq_val_entropy_max,rq_val_entropy_sum,rq_val_sids_num_l0,rq_val_sids_num_l1,rq_val_sids_num_l2,rq_val_sids_num_l3,rq_val_sids_num_mean,rq_val_sids_num_std,rq_val_sids_num_min,rq_val_sids_num_max,rq_val_sids_num_sum,sid_unique_total,sid_collisions,sid_max_cluster_size,sid_icr,sid_path_avg_similarity,sid_cur_total,rqvae_total_loss
rq0_epoch_003_ep3_base_only_gpt0,completed,0,epoch_003,3,0,base_only,1026.0,4.0,0.0,1981.0,10120.0,40.0,1.337339013814926,40.0,2.17,/workspace/Data_hetero/rqvae_l4_seed0_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq0_epoch_003_ep3_base_only_gpt0,0.0025,0.0165,0.0305,0.0435,0.0025,0.0091667652870869,0.0136420224233045,0.0169244164040294,2000.0,0.002,0.008,0.016,0.026,0.002,0.0049099388327752,0.007482006908502,0.010007260643545,2000.0,gpt2_rqvae_base_only_final_test2000,,0,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed0_epoch003.pt,0.4134250472892414,0.5105004906654358,0.5105004906654358,3,4,256,epoch_003,3,0.4134250472892414,0.0028698142004114,0.0065277997637167,4.040274262428284,2.093135356903076,2.8085639476776123,4.673008918762207,5.958927154541016,3.883408844470978,1.524107545845107,2.093135356903076,5.958927154541016,15.533635377883911,13.0,34.0,87.0,203.0,84.25,73.67284099313667,13.0,203.0,337.0,0.5105004906654358,0.0027220819611102,0.007719243876636,5.00059175491333,2.3419642448425293,2.977930784225464,4.681721210479736,6.000996112823486,4.000653088092804,1.4372226335428178,2.3419642448425293,6.000996112823486,16.002612352371216,9.0,17.0,52.0,125.0,50.75,45.81689099011412,9.0,125.0,203.0,1981.0,10120.0,317.0,0.1637054788860424,0.8733304142951965,4.6123750507831573e-07,0.0103558761688544
rq0_epoch_003_ep3_base_only_gpt1,completed,0,epoch_003,3,1,base_only,1026.0,4.0,0.0,1981.0,10120.0,40.0,1.3423075540499254,40.0,3.97,/workspace/Data_hetero/rqvae_l4_seed0_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq0_epoch_003_ep3_base_only_gpt1,0.001,0.011,0.0255,0.041,0.001,0.0061371366189548,0.010801802215277,0.0145830198494055,2000.0,0.0035,0.0125,0.0195,0.0315,0.0035,0.0077404887930995,0.0099664724552463,0.0129684710563755,2000.0,gpt2_rqvae_base_only_final_test2000,,0,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed0_epoch003.pt,0.4134250472892414,0.5105004906654358,0.5105004906654358,3,4,256,epoch_003,3,0.4134250472892414,0.0028698142004114,0.0065277997637167,4.040274262428284,2.093135356903076,2.8085639476776123,4.673008918762207,5.958927154541016,3.883408844470978,1.524107545845107,2.093135356903076,5.958927154541016,15.533635377883911,13.0,34.0,87.0,203.0,84.25,73.67284099313667,13.0,203.0,337.0,0.5105004906654358,0.0027220819611102,0.007719243876636,5.00059175491333,2.3419642448425293,2.977930784225464,4.681721210479736,6.000996112823486,4.000653088092804,1.4372226335428178,2.3419642448425293,6.000996112823486,16.002612352371216,9.0,17.0,52.0,125.0,50.75,45.81689099011412,9.0,125.0,203.0,1981.0,10120.0,317.0,0.1637054788860424,0.8733304142951965,4.6123750507831573e-07,0.0103558761688544
rq0_epoch_003_ep3_base_only_gpt2,completed,0,epoch_003,3,2,base_only,1026.0,4.0,0.0,1981.0,10120.0,40.0,1.3447848991914229,40.0,4.52,/workspace/Data_hetero/rqvae_l4_seed0_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq0_epoch_003_ep3_base_only_gpt2,0.003,0.0155,0.0305,0.0465,0.003,0.0090693361666053,0.0137922885028609,0.0177665776812854,2000.0,0.0035,0.012,0.0215,0.033,0.0035,0.0078471714332568,0.0109382965107854,0.0137466779006984,2000.0,gpt2_rqvae_base_only_final_test2000,,0,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed0_epoch003.pt,0.4134250472892414,0.5105004906654358,0.5105004906654358,3,4,256,epoch_003,3,0.4134250472892414,0.0028698142004114,0.0065277997637167,4.040274262428284,2.093135356903076,2.8085639476776123,4.673008918762207,5.958927154541016,3.883408844470978,1.524107545845107,2.093135356903076,5.958927154541016,15.533635377883911,13.0,34.0,87.0,203.0,84.25,73.67284099313667,13.0,203.0,337.0,0.5105004906654358,0.0027220819611102,0.007719243876636,5.00059175491333,2.3419642448425293,2.977930784225464,4.681721210479736,6.000996112823486,4.000653088092804,1.4372226335428178,2.3419642448425293,6.000996112823486,16.002612352371216,9.0,17.0,52.0,125.0,50.75,45.81689099011412,9.0,125.0,203.0,1981.0,10120.0,317.0,0.1637054788860424,0.8733304142951965,4.6123750507831573e-07,0.0103558761688544
rq1_epoch_003_ep3_base_only_gpt0,completed,1,epoch_003,3,0,base_only,1026.0,4.0,0.0,155.0,11946.0,34.0,0.8295534767887809,40.0,1.99,/workspace/Data_hetero/rqvae_l4_seed1_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq1_epoch_003_ep3_base_only_gpt0,0.0005,0.0025,0.003,0.005,0.0005,0.0016617329093938,0.0018194653477867,0.0023225931651477,2000.0,0.001,0.003,0.0045,0.0065,0.001,0.0020308031558224,0.00249251723348,0.002996128114118,2000.0,gpt2_rqvae_base_only_final_test2000,,1,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed1_epoch003.pt,0.5309907116673209,0.6026211380958557,0.6026211380958557,3,4,256,epoch_003,3,0.5309907116673209,0.0028766216816041,0.0259264227934181,5.021876638585871,-0.0,1.0246679782867432,2.0412497520446777,3.834630727767944,1.7251371145248413,1.4156840730408773,-0.0,3.834630727767944,6.900548458099365,1.0,4.0,6.0,77.0,22.0,31.804087787578503,1.0,77.0,88.0,0.6026211380958557,0.0025030716788023,0.024487879127264,5.7563018798828125,-0.0,1.039181351661682,2.202986240386963,3.5055267810821533,1.6869235932826996,1.3075663875655252,-0.0,3.5055267810821533,6.747694373130798,1.0,3.0,6.0,27.0,9.25,10.40132203135736,1.0,27.0,37.0,155.0,11946.0,1007.0,0.0128088587720023,0.8317640423774719,3.608874976634979e-08,0.0269999467685348
rq1_epoch_003_ep3_base_only_gpt1,completed,1,epoch_003,3,1,base_only,1026.0,4.0,0.0,155.0,11946.0,34.0,0.8286748582666571,40.0,4.3,/workspace/Data_hetero/rqvae_l4_seed1_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq1_epoch_003_ep3_base_only_gpt1,0.001,0.0035,0.004,0.0065,0.001,0.0023551593130111,0.002512891751404,0.003122260624304,2000.0,0.0005,0.0025,0.0025,0.005,0.0005,0.0016398210339744,0.0016398210339744,0.0022555769532438,2000.0,gpt2_rqvae_base_only_final_test2000,,1,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed1_epoch003.pt,0.5309907116673209,0.6026211380958557,0.6026211380958557,3,4,256,epoch_003,3,0.5309907116673209,0.0028766216816041,0.0259264227934181,5.021876638585871,-0.0,1.0246679782867432,2.0412497520446777,3.834630727767944,1.7251371145248413,1.4156840730408773,-0.0,3.834630727767944,6.900548458099365,1.0,4.0,6.0,77.0,22.0,31.804087787578503,1.0,77.0,88.0,0.6026211380958557,0.0025030716788023,0.024487879127264,5.7563018798828125,-0.0,1.039181351661682,2.202986240386963,3.5055267810821533,1.6869235932826996,1.3075663875655252,-0.0,3.5055267810821533,6.747694373130798,1.0,3.0,6.0,27.0,9.25,10.40132203135736,1.0,27.0,37.0,155.0,11946.0,1007.0,0.0128088587720023,0.8317640423774719,3.608874976634979e-08,0.0269999467685348
rq1_epoch_003_ep3_base_only_gpt2,completed,1,epoch_003,3,2,base_only,1026.0,4.0,0.0,155.0,11946.0,33.0,0.8290256884965029,40.0,2.04,/workspace/Data_hetero/rqvae_l4_seed1_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq1_epoch_003_ep3_base_only_gpt2,0.001,0.0035,0.005,0.0065,0.001,0.0022677825608059,0.002802093341468,0.0031722532333351,2000.0,0.001,0.002,0.003,0.0045,0.001,0.0014653382790366,0.0018101085392573,0.0021988776550487,2000.0,gpt2_rqvae_base_only_final_test2000,,1,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed1_epoch003.pt,0.5309907116673209,0.6026211380958557,0.6026211380958557,3,4,256,epoch_003,3,0.5309907116673209,0.0028766216816041,0.0259264227934181,5.021876638585871,-0.0,1.0246679782867432,2.0412497520446777,3.834630727767944,1.7251371145248413,1.4156840730408773,-0.0,3.834630727767944,6.900548458099365,1.0,4.0,6.0,77.0,22.0,31.804087787578503,1.0,77.0,88.0,0.6026211380958557,0.0025030716788023,0.024487879127264,5.7563018798828125,-0.0,1.039181351661682,2.202986240386963,3.5055267810821533,1.6869235932826996,1.3075663875655252,-0.0,3.5055267810821533,6.747694373130798,1.0,3.0,6.0,27.0,9.25,10.40132203135736,1.0,27.0,37.0,155.0,11946.0,1007.0,0.0128088587720023,0.8317640423774719,3.608874976634979e-08,0.0269999467685348
rq2_epoch_003_ep3_base_only_gpt0,completed,2,epoch_003,3,0,base_only,1026.0,4.0,0.0,1642.0,10459.0,39.0,1.3040381480347027,40.0,4.61,/workspace/Data_hetero/rqvae_l4_seed2_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq2_epoch_003_ep3_base_only_gpt0,0.004,0.013,0.022,0.0295,0.004,0.008562780461766,0.0114507623592658,0.0133950269359181,2000.0,0.0025,0.0075,0.0125,0.0215,0.0025,0.0047568264543117,0.0063243380777987,0.008502771282375,2000.0,gpt2_rqvae_base_only_final_test2000,,2,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed2_epoch003.pt,0.4712424860759215,0.5448081493377686,0.5448081493377686,3,4,256,epoch_003,3,0.4712424860759215,0.0026799109658565,0.0097962820013477,4.587662848559293,1.6261920928955078,2.605032444000244,4.713809013366699,6.032341957092285,3.744343876838684,1.7291179389363154,1.6261920928955078,6.032341957092285,14.977375507354736,4.0,27.0,88.0,200.0,79.75,75.90907389765732,4.0,200.0,319.0,0.5448081493377686,0.0025266390293836,0.0135884117335081,5.286930561065674,1.8931281566619875,2.744009494781494,4.584963798522949,5.66491174697876,3.7217532992362976,1.4849957894145924,1.8931281566619875,5.66491174697876,14.88701319694519,4.0,13.0,43.0,111.0,42.75,41.96650450061335,4.0,111.0,171.0,1642.0,10459.0,306.0,0.1356912651846955,0.8639981746673584,3.8230791687965393e-07,0.0160985076523308
rq2_epoch_003_ep3_base_only_gpt1,completed,2,epoch_003,3,1,base_only,1026.0,4.0,0.0,1642.0,10459.0,40.0,1.3091263635592028,40.0,4.47,/workspace/Data_hetero/rqvae_l4_seed2_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq2_epoch_003_ep3_base_only_gpt1,0.002,0.0125,0.0175,0.0305,0.002,0.0073741160239383,0.0089369129054779,0.012168396340933,2000.0,0.001,0.005,0.0105,0.02,0.001,0.0028572238015333,0.0045513993816316,0.0069746941485438,2000.0,gpt2_rqvae_base_only_final_test2000,,2,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed2_epoch003.pt,0.4712424860759215,0.5448081493377686,0.5448081493377686,3,4,256,epoch_003,3,0.4712424860759215,0.0026799109658565,0.0097962820013477,4.587662848559293,1.6261920928955078,2.605032444000244,4.713809013366699,6.032341957092285,3.744343876838684,1.7291179389363154,1.6261920928955078,6.032341957092285,14.977375507354736,4.0,27.0,88.0,200.0,79.75,75.90907389765732,4.0,200.0,319.0,0.5448081493377686,0.0025266390293836,0.0135884117335081,5.286930561065674,1.8931281566619875,2.744009494781494,4.584963798522949,5.66491174697876,3.7217532992362976,1.4849957894145924,1.8931281566619875,5.66491174697876,14.88701319694519,4.0,13.0,43.0,111.0,42.75,41.96650450061335,4.0,111.0,171.0,1642.0,10459.0,306.0,0.1356912651846955,0.8639981746673584,3.8230791687965393e-07,0.0160985076523308
rq2_epoch_003_ep3_base_only_gpt2,completed,2,epoch_003,3,2,base_only,1026.0,4.0,0.0,1642.0,10459.0,40.0,1.3085651993751526,40.0,3.84,/workspace/Data_hetero/rqvae_l4_seed2_epoch003.pt,gpt2_rqvae_base_only_final_test2000/rq2_epoch_003_ep3_base_only_gpt2,0.0025,0.012,0.0215,0.031,0.0025,0.0074742426216874,0.010558645514276,0.0129791575924092,2000.0,0.003,0.0115,0.0155,0.024,0.003,0.0074949803469856,0.0087453103059738,0.010868449887579,2000.0,gpt2_rqvae_base_only_final_test2000,,2,3,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed2_epoch003.pt,0.4712424860759215,0.5448081493377686,0.5448081493377686,3,4,256,epoch_003,3,0.4712424860759215,0.0026799109658565,0.0097962820013477,4.587662848559293,1.6261920928955078,2.605032444000244,4.713809013366699,6.032341957092285,3.744343876838684,1.7291179389363154,1.6261920928955078,6.032341957092285,14.977375507354736,4.0,27.0,88.0,200.0,79.75,75.90907389765732,4.0,200.0,319.0,0.5448081493377686,0.0025266390293836,0.0135884117335081,5.286930561065674,1.8931281566619875,2.744009494781494,4.584963798522949,5.66491174697876,3.7217532992362976,1.4849957894145924,1.8931281566619875,5.66491174697876,14.88701319694519,4.0,13.0,43.0,111.0,42.75,41.96650450061335,4.0,111.0,171.0,1642.0,10459.0,306.0,0.1356912651846955,0.8639981746673584,3.8230791687965393e-07,0.0160985076523308
rq0_epoch_001_ep1_base_only_gpt0,completed,0,epoch_001,1,0,base_only,1026.0,4.0,0.0,194.0,11907.0,32.0,0.8189678706906058,39.0,2.38,/workspace/Data_hetero/rqvae_l4_seed0_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq0_epoch_001_ep1_base_only_gpt0,0.0015,0.003,0.0045,0.0075,0.0015,0.0022588912804029,0.0027410228238553,0.0034777360803962,2000.0,0.0005,0.001,0.0025,0.005,0.0005,0.00075,0.0012363510297788,0.0018624689464557,2000.0,gpt2_rqvae_base_only_final_test2000,,0,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed0_epoch001.pt,0.5911985662850466,0.5901392102241516,0.5901392102241516,1,4,256,epoch_001,1,0.5911985662850466,0.0416278661313382,0.0244333280081098,5.251373529434204,0.7497637867927551,3.09992790222168,4.010491847991943,5.566647529602051,3.3567077666521072,1.7445171390518388,0.7497637867927551,5.566647529602051,13.426831066608427,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.5901392102241516,0.0073129963129758,0.0175153128802776,5.653108596801758,0.805287778377533,2.104227066040039,3.0754828453063965,4.211155414581299,2.549038276076317,1.2528268113931915,0.805287778377533,4.211155414581299,10.196153104305267,3.0,6.0,13.0,40.0,15.5,14.603081866510234,3.0,40.0,62.0,194.0,11907.0,827.0,0.0160317329146351,0.8174256086349487,4.5169144868850715e-08,0.0247538885898699
rq0_epoch_001_ep1_base_only_gpt1,completed,0,epoch_001,1,1,base_only,1026.0,4.0,0.0,194.0,11907.0,32.0,0.8152961568398909,39.0,1.64,/workspace/Data_hetero/rqvae_l4_seed0_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq0_epoch_001_ep1_base_only_gpt1,0.0005,0.001,0.003,0.0045,0.0005,0.0008154648767857,0.0014349113928361,0.0018276894628358,2000.0,0.001,0.003,0.0035,0.004,0.001,0.0020088912804029,0.0021755579470696,0.0023005579470696,2000.0,gpt2_rqvae_base_only_final_test2000,,0,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed0_epoch001.pt,0.5911985662850466,0.5901392102241516,0.5901392102241516,1,4,256,epoch_001,1,0.5911985662850466,0.0416278661313382,0.0244333280081098,5.251373529434204,0.7497637867927551,3.09992790222168,4.010491847991943,5.566647529602051,3.3567077666521072,1.7445171390518388,0.7497637867927551,5.566647529602051,13.426831066608427,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.5901392102241516,0.0073129963129758,0.0175153128802776,5.653108596801758,0.805287778377533,2.104227066040039,3.0754828453063965,4.211155414581299,2.549038276076317,1.2528268113931915,0.805287778377533,4.211155414581299,10.196153104305267,3.0,6.0,13.0,40.0,15.5,14.603081866510234,3.0,40.0,62.0,194.0,11907.0,827.0,0.0160317329146351,0.8174256086349487,4.5169144868850715e-08,0.0247538885898699
rq0_epoch_001_ep1_base_only_gpt2,completed,0,epoch_001,1,2,base_only,1026.0,4.0,0.0,194.0,11907.0,33.0,0.8148294958201322,40.0,4.0,/workspace/Data_hetero/rqvae_l4_seed0_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq0_epoch_001_ep1_base_only_gpt2,0.001,0.0035,0.0055,0.0075,0.001,0.0021676559630569,0.0028117394312286,0.0032670799286226,2000.0,0.001,0.0015,0.0025,0.0035,0.001,0.0011934264036172,0.0015046254834428,0.0017536547076447,2000.0,gpt2_rqvae_base_only_final_test2000,,0,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed0_epoch001.pt,0.5911985662850466,0.5901392102241516,0.5901392102241516,1,4,256,epoch_001,1,0.5911985662850466,0.0416278661313382,0.0244333280081098,5.251373529434204,0.7497637867927551,3.09992790222168,4.010491847991943,5.566647529602051,3.3567077666521072,1.7445171390518388,0.7497637867927551,5.566647529602051,13.426831066608427,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.5901392102241516,0.0073129963129758,0.0175153128802776,5.653108596801758,0.805287778377533,2.104227066040039,3.0754828453063965,4.211155414581299,2.549038276076317,1.2528268113931915,0.805287778377533,4.211155414581299,10.196153104305267,3.0,6.0,13.0,40.0,15.5,14.603081866510234,3.0,40.0,62.0,194.0,11907.0,827.0,0.0160317329146351,0.8174256086349487,4.5169144868850715e-08,0.0247538885898699
rq1_epoch_001_ep1_base_only_gpt0,completed,1,epoch_001,1,0,base_only,1026.0,4.0,0.0,2.0,12099.0,38.0,0.114879333498803,40.0,2.1,/workspace/Data_hetero/rqvae_l4_seed1_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq1_epoch_001_ep1_base_only_gpt0,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,gpt2_rqvae_base_only_final_test2000,,1,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed1_epoch001.pt,0.672648627649654,0.7285810112953186,0.7285810112953186,1,4,256,epoch_001,1,0.672648627649654,0.0402338861022144,0.0172661664493551,6.151485594836148,0.633711576461792,2.6953001022338867,2.5083487033843994,3.736131429672241,2.39337295293808,1.118457410161028,0.633711576461792,3.736131429672241,9.57349181175232,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.7285810112953186,0.0048725637607276,0.0150464102625846,7.086620330810547,-0.0,0.7944900989532471,-0.0,-0.0,0.1986225247383117,0.3440243043743622,-0.0,0.7944900989532471,0.7944900989532471,1.0,2.0,1.0,1.0,1.25,0.4330127018922193,1.0,2.0,5.0,2.0,12099.0,9171.0,0.000165275597058,0.7347215414047241,4.656612873077393e-10,0.0199207497997543
rq1_epoch_001_ep1_base_only_gpt1,completed,1,epoch_001,1,1,base_only,1026.0,4.0,0.0,2.0,12099.0,34.0,0.1148355152796615,40.0,4.22,/workspace/Data_hetero/rqvae_l4_seed1_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq1_epoch_001_ep1_base_only_gpt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,gpt2_rqvae_base_only_final_test2000,,1,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed1_epoch001.pt,0.672648627649654,0.7285810112953186,0.7285810112953186,1,4,256,epoch_001,1,0.672648627649654,0.0402338861022144,0.0172661664493551,6.151485594836148,0.633711576461792,2.6953001022338867,2.5083487033843994,3.736131429672241,2.39337295293808,1.118457410161028,0.633711576461792,3.736131429672241,9.57349181175232,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.7285810112953186,0.0048725637607276,0.0150464102625846,7.086620330810547,-0.0,0.7944900989532471,-0.0,-0.0,0.1986225247383117,0.3440243043743622,-0.0,0.7944900989532471,0.7944900989532471,1.0,2.0,1.0,1.0,1.25,0.4330127018922193,1.0,2.0,5.0,2.0,12099.0,9171.0,0.000165275597058,0.7347215414047241,4.656612873077393e-10,0.0199207497997543
rq1_epoch_001_ep1_base_only_gpt2,completed,1,epoch_001,1,2,base_only,1026.0,4.0,0.0,2.0,12099.0,33.0,0.1147200749679045,40.0,2.09,/workspace/Data_hetero/rqvae_l4_seed1_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq1_epoch_001_ep1_base_only_gpt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,gpt2_rqvae_base_only_final_test2000,,1,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed1_epoch001.pt,0.672648627649654,0.7285810112953186,0.7285810112953186,1,4,256,epoch_001,1,0.672648627649654,0.0402338861022144,0.0172661664493551,6.151485594836148,0.633711576461792,2.6953001022338867,2.5083487033843994,3.736131429672241,2.39337295293808,1.118457410161028,0.633711576461792,3.736131429672241,9.57349181175232,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.7285810112953186,0.0048725637607276,0.0150464102625846,7.086620330810547,-0.0,0.7944900989532471,-0.0,-0.0,0.1986225247383117,0.3440243043743622,-0.0,0.7944900989532471,0.7944900989532471,1.0,2.0,1.0,1.0,1.25,0.4330127018922193,1.0,2.0,5.0,2.0,12099.0,9171.0,0.000165275597058,0.7347215414047241,4.656612873077393e-10,0.0199207497997543
rq2_epoch_001_ep1_base_only_gpt0,completed,2,epoch_001,1,0,base_only,1026.0,4.0,0.0,138.0,11963.0,32.0,0.770019615238363,39.0,4.23,/workspace/Data_hetero/rqvae_l4_seed2_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq2_epoch_001_ep1_base_only_gpt0,0.0,0.0015,0.0025,0.0035,0.0,0.0006241029616906,0.0009527215530766,0.0011949530574198,2000.0,0.0005,0.003,0.004,0.0055,0.0005,0.0016676559630569,0.0019686859587209,0.0023418194135736,2000.0,gpt2_rqvae_base_only_final_test2000,,2,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed2_epoch001.pt,0.6561891626227986,0.6401509642601013,0.6401509642601013,1,4,256,epoch_001,1,0.6561891626227986,0.0403938122855668,0.0185093050663867,5.972860379652544,0.6450104117393494,2.421855926513672,3.722626209259033,4.879775047302246,2.917316898703575,1.5738982985196102,0.6450104117393494,4.879775047302246,11.6692675948143,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.6401509642601013,0.0046213055029511,0.0222067683935165,6.133228778839111,-0.0,1.7488737106323242,2.42435073852539,4.008086204528809,2.045327663421631,1.4376482340121035,-0.0,4.008086204528809,8.181310653686523,1.0,4.0,8.0,37.0,12.5,14.361406616345072,1.0,37.0,50.0,138.0,11963.0,1454.0,0.0114040161970085,0.8168667554855347,3.2130628824234015e-08,0.0269524267988639
rq2_epoch_001_ep1_base_only_gpt1,completed,2,epoch_001,1,1,base_only,1026.0,4.0,0.0,138.0,11963.0,33.0,0.7687328335913745,40.0,2.12,/workspace/Data_hetero/rqvae_l4_seed2_epoch001.pt,gpt2_rqvae_base_only_final_test2000/rq2_epoch_001_ep1_base_only_gpt1,0.0005,0.0015,0.002,0.0045,0.0005,0.0009434264036172,0.0010879588167762,0.0017166017418573,2000.0,0.001,0.003,0.005,0.0075,0.001,0.0019742295594396,0.0025847418472163,0.0032198538109334,2000.0,gpt2_rqvae_base_only_final_test2000,,2,1,C:\Users\Admin\Documents\GitHub\plum_sid_coursework/checkpoints/rqvae_longitudinal_l4/rqvae_l4_seed2_epoch001.pt,0.6561891626227986,0.6401509642601013,0.6401509642601013,1,4,256,epoch_001,1,0.6561891626227986,0.0403938122855668,0.0185093050663867,5.972860379652544,0.6450104117393494,2.421855926513672,3.722626209259033,4.879775047302246,2.917316898703575,1.5738982985196102,0.6450104117393494,4.879775047302246,11.6692675948143,256.0,256.0,256.0,256.0,256.0,0.0,256.0,256.0,1024.0,0.6401509642601013,0.0046213055029511,0.0222067683935165,6.133228778839111,-0.0,1.7488737106323242,2.42435073852539,4.008086204528809,2.045327663421631,1.4376482340121035,-0.0,4.008086204528809,8.181310653686523,1.0,4.0,8.0,37.0,12.5,14.361406616345072,1.0,37.0,50.0,138.0,11963.0,1454.0,0.0114040161970085,0.8168667554855347,3.2130628824234015e-08,0.0269524267988639
